source_mat_id_orig,source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMO BON UMF Wa 221025 10um (4),EMOBON_UMF_Wa_33,2.89,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",7.305,"CTD-sond SBE 911, 1 m depth",7.305,"CTD-sond SBE 911, 1 m depth",4.125,"CTD-sond SBE 911, 1 m depth",4.125,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221025 10um (blank),EMOBON_UMF_Wa_34,2.89,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",7.305,"CTD-sond SBE 911, 1 m depth",7.305,"CTD-sond SBE 911, 1 m depth",4.125,"CTD-sond SBE 911, 1 m depth",4.125,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 3um (1),EMOBON_UMF_Wa_35,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 3um (2),EMOBON_UMF_Wa_36,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 3um (3),EMOBON_UMF_Wa_37,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 3um (4),EMOBON_UMF_Wa_38,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 0.2um (1),EMOBON_UMF_Wa_39,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 0.2um (2),EMOBON_UMF_Wa_40,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 0.2um (3),EMOBON_UMF_Wa_41,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 0.2um (4),EMOBON_UMF_Wa_42,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 3um (Blank),EMOBON_UMF_Wa_43,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 0.22um (Blank),EMOBON_UMF_Wa_44,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 10um (1),EMOBON_UMF_Wa_45,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 10um (2),EMOBON_UMF_Wa_46,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 10um (3),EMOBON_UMF_Wa_47,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
